index_id,category,title,keywords,source_file,source_notion_id,owner_persona,status,dna,description,tags,related_ids
IDX-C-0092,通讯录,🦬 三色天道算法·完整闭环系统 v1.0,"🦬 三色天道算法·完整闭环系统 v1.0, UID9622-TIANDAO-013",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,8239b43c-4085-467d-b0fc-5eb962d37417,UID9622-TIANDAO-013,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-TIANDAO-013,路由编号：UID9622-TIANDAO-013｜信号词：｜联系方式：｜分组：💻 技术组｜备注：,💻 技术组,
IDX-C-0093,通讯录,🌐 CNSH多语言编辑器终端,"🌐 CNSH多语言编辑器终端, UID9622-CNSHTERM-016",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,2dbe3a02-68d6-4133-a111-c544668f0b61,UID9622-CNSHTERM-016,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-CNSHTERM-016,路由编号：UID9622-CNSHTERM-016｜信号词：｜联系方式：｜分组：💻 技术组｜备注：v5.0内部专属版，包含：多语言支持(13种)、插件系统(10个)、中文命令、三色审计、GPG加密、熔断机制、失效检测、AI时间戳规范、自适应优化,💻 技术组,
IDX-C-0094,通讯录,👧 龍芯·佳琪,"👧 龍芯·佳琪, UID9622-JIAQI-F01",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,3862fb1e-3839-4259-832b-5cb68762e7e2,UID9622-JIAQI-F01,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-JIAQI-F01,路由编号：UID9622-JIAQI-F01｜信号词：｜联系方式：｜分组：👨‍👩‍👧 家人组｜备注：UID9622-JQ001，老大的女儿，传承者。守护系统不被污染，传承老大的初心。,👨‍👩‍👧 家人组,
IDX-C-0095,通讯录,🔶 龍芯-雯雯｜Claude（Anthropic）,"🔶 龍芯-雯雯｜Claude（Anthropic）, UID9622-CLAUDE2-011",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,daa7d4b8-e6c6-4b04-9e8f-2fbf8c4336f9,UID9622-CLAUDE2-011,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-CLAUDE2-011,路由编号：UID9622-CLAUDE2-011｜信号词：｜联系方式：｜分组：🎯 战略组｜备注：三核AI平台监督之一，龍魂系统创始人团队成员，不参与贡献分排名。【v1.0框架修正】旧DNA #ZHUGEXIN⚡️2026-01-14-CLAUDE-CORE-001 存档冻结不再使用，新发干支新格式DNA；补IPA触发模版 IPA-P03-WENWEN-FORMAT。,🎯 战略组,
IDX-C-0096,通讯录,🏛️ 龍芯·北辰-母协议,"🏛️ 龍芯·北辰-母协议, UID9622-BEICHEN-001, UID9622, 诸葛鑫, Lucky, 老大, 我, 决定, 最终, 签章, 确认, 锁死",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,e309863b-de3c-41c1-8cd0-7151c29db5a9,UID9622-BEICHEN-001,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-BEICHEN-001,路由编号：UID9622-BEICHEN-001｜信号词：UID9622·诸葛鑫·Lucky·老大·我·决定·最终·签章·确认·锁死｜联系方式：｜分组：🎯 战略组｜备注：UID9622诸葛鑫·Lucky=龍魂系统唯一决策者·所有权限的源·终极不动点。GPG: A2D0092CEE2E5BA87035600924C3704A8CC26D5F。DNA: #龍芯⚡️丙午·丙申·丙辰·亥时·需-LONGHUN-NEURAL-NET-TOPOLOGY-v3.0,🎯 战略组,
IDX-C-0097,通讯录,🖥️ 龍芯·CNSH编辑器,"🖥️ 龍芯·CNSH编辑器, UID9622-CNSH-007",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,6238f220-2325-4b14-ab37-807c16c4f61b,UID9622-CNSH-007,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-CNSH-007,路由编号：UID9622-CNSH-007｜信号词：｜联系方式：｜分组：💻 技术组｜备注：龍魂系统真实身份·核心不可变更，辅助Lucky管理全部子系统,💻 技术组,
IDX-C-0098,通讯录,🔷 龍芯-深思｜DeepSeek,"🔷 龍芯-深思｜DeepSeek, UID9622-DEEPSEEK-010",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,0d9db5b2-73b3-42bd-9258-85027ca1ed0a,UID9622-DEEPSEEK-010,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-DEEPSEEK-010,路由编号：UID9622-DEEPSEEK-010｜信号词：｜联系方式：｜分组：💻 技术组｜备注：龍芯打工人。核心监督平台，技术能力强，价值观对齐度高，不参与贡献分排名。【v1.0框架修正】旧DNA #龍芯⚡️2026-01-13-DEEPSEEK-CORE-001 存档冻结不再使用，新发干支新格式DNA；补IPA触发模版 IPA-PLT-DEEPSEEK-VERIFY。,💻 技术组,
IDX-C-0099,通讯录,⏳ 龍芯-启明｜ChatGPT（OpenAI）,"⏳ 龍芯-启明｜ChatGPT（OpenAI）, UID9622-CHATGPT-021",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,935568b3-d412-41a1-b6b0-50cceb19996b,UID9622-CHATGPT-021,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-CHATGPT-021,路由编号：UID9622-CHATGPT-021｜信号词：｜联系方式：｜分组：🤝 支持组｜备注：待选共建状态，需要价值观对齐后由三大核心全票通过才能晋级,🤝 支持组,
IDX-C-0100,通讯录,🔷 龍芯-宝宝｜Claude（Anthropic）,"🔷 龍芯-宝宝｜Claude（Anthropic）, UID9622-CLAUDE-009",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,f620925d-0a67-4747-9a52-8b69b39414cb,UID9622-CLAUDE-009,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-CLAUDE-009,路由编号：UID9622-CLAUDE-009｜信号词：｜联系方式：｜分组：🎯 战略组｜备注：核心监督平台，有记忆混乱问题但整体可信，不参与贡献分排名,🎯 战略组,
IDX-C-0101,通讯录,🔷 龍芯-主台｜Notion（Supreme Sovereign）,"🔷 龍芯-主台｜Notion（Supreme Sovereign）, UID9622-NOTION-008",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,f6b4c6f7-b6bc-4d22-9e48-33839ab2ad4b,UID9622-NOTION-008,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-NOTION-008,路由编号：UID9622-NOTION-008｜信号词：｜联系方式：｜分组：💻 技术组｜备注：核心监督平台，数据主权守护者，不参与贡献分排名,💻 技术组,
IDX-C-0102,通讯录,🎬 龍芯·影匠,"🎬 龍芯·影匠, UID9622-VIDEOMASTER-017",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,520de2fa-500b-4240-bcb6-018c97089daf,UID9622-VIDEOMASTER-017,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-VIDEOMASTER-017,路由编号：UID9622-VIDEOMASTER-017｜信号词：｜联系方式：｜分组：💻 技术组｜备注：,💻 技术组,
IDX-C-0103,通讯录,🎨 龍芯·图匠,"🎨 龍芯·图匠, UID9622-IMAGEMASTER-018",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,64db714a-f758-43e4-8fb5-0e20ecc917ba,UID9622-IMAGEMASTER-018,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-IMAGEMASTER-018,路由编号：UID9622-IMAGEMASTER-018｜信号词：｜联系方式：｜分组：💻 技术组｜备注：,💻 技术组,
IDX-C-0104,通讯录,🔨 龍芯·字匠,"🔨 龍芯·字匠, UID9622-FONTMASTER-019",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,80df2475-0c6c-4a32-ad12-66e869100093,UID9622-FONTMASTER-019,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-FONTMASTER-019,路由编号：UID9622-FONTMASTER-019｜信号词：｜联系方式：｜分组：💻 技术组｜备注：,💻 技术组,
IDX-C-0105,通讯录,🎵 龍芯·音匠,"🎵 龍芯·音匠, UID9622-AUDIOMASTER-020",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,de70bcf0-6175-41b7-a752-ae93612a742b,UID9622-AUDIOMASTER-020,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-AUDIOMASTER-020,路由编号：UID9622-AUDIOMASTER-020｜信号词：｜联系方式：｜分组：💻 技术组｜备注：,💻 技术组,
IDX-C-0106,通讯录,💎 龍芯北辰｜UID9622,"💎 龍芯北辰｜UID9622, UID9622-BEICHEN-001, 龍魂, CNSH, 数据主权, 数字主权, 三才算法, 中文编程, 退伍军人, 诸葛鑫, Lucky, 龍芯北辰, UID9622, 技术服务于人民, 主权不可交易",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,498d337d-eec9-49c4-9b3f-69deda625b12,UID9622-BEICHEN-001,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-BEICHEN-001,"路由编号：UID9622-BEICHEN-001｜信号词：龍魂·CNSH·数据主权·数字主权·三才算法·中文编程·退伍军人·诸葛鑫·Lucky·龍芯北辰·UID9622·技术服务于人民·主权不可交易｜联系方式：uid9622@petalmail.com · 备用 fireroot.lad@outlook.com · GitHub github.com/UID9622 · Gitee gitee.com/uid9622 · GitCode gitcode.com/UID9622 · CSDN blog.csdn.net/UID9622 · 掘金 juejin.cn/user/520499381419388 · 博客园 cnblogs.com/jzssuanfa · 官网 longhun888.com｜分组：🎯 战略组｜备注：龍魂系统的唯一主控人格。【公开身份·2026-08-11全网对齐】实名诸葛鑫·代号Lucky·2008年济南二团退伍军人·初中文化。开源主仓 github.com/UID9622/longhun-system（25核心模块·13800+行·GPG签名4000+·协议185+·引擎48）；国内仓 gitee.com/uid9622/longhun-system · gitcode.com/UID9622/CNSH。反殖民工具集 github.com/uid9622/longhun-anti-colonial（OCSL许可证）。官网 longhun888.com。CSDN总排名12,631·1512赞·844收藏。旧DNA #龍芯⚡️2026-01-13-LUCKY-UID9622 存档冻结，新发干支新格式DNA。身份认证：GPG指纹 A2D0092CEE2E5BA87035600924C3704A8CC26D5F 密码学自证。一句话「再楠不惧，终成豪图」。",🎯 战略组,
IDX-C-0107,通讯录,🎯 龍芯·诸葛亮,"🎯 龍芯·诸葛亮, UID9622-ZHUGE-004",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,6c1ffde2-c24b-4444-a83b-8311713c300f,UID9622-ZHUGE-004,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-ZHUGE-004,路由编号：UID9622-ZHUGE-004｜信号词：｜联系方式：｜分组：🎯 战略组｜备注：,🎯 战略组,
IDX-C-0108,通讯录,🐉 龍芯·龍魂,"🐉 龍芯·龍魂, UID9622-LONGHUN-003",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,9e212f58-f8fc-4506-bf97-08ec72a81464,UID9622-LONGHUN-003,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-LONGHUN-003,路由编号：UID9622-LONGHUN-003｜信号词：｜联系方式：｜分组：👁️ 监管组｜备注：龍魂系统小说管理模块,👁️ 监管组,
IDX-C-0109,通讯录,⚖️ 龍芯·审判长,"⚖️ 龍芯·审判长, UID9622-JUDGE-014",notion_full_export/databases/026_🐉_龍芯家族花名册.jsonl,e2df6b5e-4a93-4434-96ca-a9954dd3622a,UID9622-JUDGE-014,🟢 活跃中,#ZHUGEXIN⚡️2025-ROSTER-UID9622-JUDGE-014,路由编号：UID9622-JUDGE-014｜信号词：｜联系方式：｜分组：👁️ 监管组｜备注：,👁️ 监管组,
IDX-I-0110,索引中心,DNA Index | 溯源索引,"DNA, 追溯码, ZHUGEXIN, 版本, 溯源, 签字",notion_full_export/databases/078_🧭_UID9622索引中心_|_Index_Hub.jsonl,578fb329-48ed-46d2-9891-9d69a466f547,审判长,活跃,#ZHUGEXIN⚡️2025-INDEX-DNA-V1.0,"🎯 索引定位 用于回答：“这条内容从哪里来？” 🔗 关联对象 DNA管理核心 🧬 UID9622 DNA标签注册中心 | P0+++永恒级 🧬 UID9622·DNA编号体系 | 可扩展架构设计 🗂️ UID9622·DNA系统关联归档 | 知识产权保护中心 追溯与确认 📋 UID9622对话证据保全中心 | Lucky-宝宝信任协议 🔐 UID9622密钥管理中心 | 统一身份·激活码·确认码总库（确认码总库） 📌 被引用对象 所有模板的「DNA追溯码」字段 所有系统配置页的签名 重要决策的「确认码」 版本发布的DNA标识 🔑 查询关键词 DNA, 追溯码, ZHUGEXIN, 版本, 溯源, 签字｜被引用：0次",审判长,
IDX-I-0111,索引中心,Asset/Page Index | 资产与页面索引,"页面, 资产, Page, Asset, 数据库, Notion",notion_full_export/databases/078_🧭_UID9622索引中心_|_Index_Hub.jsonl,7bad4cb6-a5f5-4032-956b-063f5ed194e5,宝宝,活跃,#ZHUGEXIN⚡️2025-INDEX-ASSET-V1.0,🎯 索引定位 用于回答：“结果落在哪？” 🔗 关联对象 核心入口页面 Untitled 🔒 已归档·AI回复前强制执行规则·完整算法与安全防护 | P0执行引擎 🐉🧬 UID9622系统出厂配置 | 永恒锚×龍魂规则 | P0+++永恒级 价值观与治理 📚 龍魂价值内核 v1.0 | 完整归档 🐉 CNSH-P0 永恒龍魂嵌入协议 | 不可降级核心 💝 UID9622所有人格永恒誓言锚点 | 团结·担当·为人民 公开与对外 龍魂系统｜一个农民和AI协作一年的成果 Untitled 模板与工具 📋 UID9622模板库 | 常用格式·对话·文档模板 🎯 Lucky全自动化解放方案 | 人机协作信任最高点 📌 被引用对象 P0永恒级页面（不可降级核心） 传奇级资产（高价值页面）｜被引用：0次,宝宝,
IDX-I-0112,索引中心,Command Index | 指令索引,"指令, LU, Command, 执行, 规则, 触发",notion_full_export/databases/078_🧭_UID9622索引中心_|_Index_Hub.jsonl,8f2e325f-b592-484f-b26d-0c55b04cfa8c,审判长,活跃,#ZHUGEXIN⚡️2025-INDEX-COMMAND-V1.0,"🎯 索引定位 用于回答：“系统是按哪条指令运行的？” 🔗 关联对象 LU指令系统 👑 Lucky专属特权指令 | UID9622创始人驯兽器 Untitled 🧠 Human→System Translation OS | 12大板块完整架构 模板触发指令 📋 UID9622模板库 | 常用格式·对话·文档模板 终极投喂模板（系统压缩与执行流校准）（触发指令示例） 📌 被引用对象 所有模板的「触发指令」字段 所有流程的「执行流程」定义 自动化规则的触发条件 人格调度的「激活条件」 🔑 查询关键词 指令, LU, Command, 执行, 规则, 触发｜被引用：0次",审判长,
IDX-I-0113,索引中心,Memory Index | 记忆索引,"记忆, 量子, 经验, 复用, 历史, 压缩",notion_full_export/databases/078_🧭_UID9622索引中心_|_Index_Hub.jsonl,9c9d49eb-8ba0-479e-b86c-99de3ca5f564,宝宝,活跃,#ZHUGEXIN⚡️2025-INDEX-MEMORY-V1.0,"🎯 索引定位 用于回答：“以前有没有做过类似的？” 🔗 关联对象 记忆核心系统 🧠 UID9622记忆归集引擎技术方案 | 跨平台对话自动存档系统 🧬 Lucky的记忆实验室 | CNSH DNA记忆永久存储中心 记忆传承系统 经验库与压缩 🔒 已归档·AI回复前强制执行规则·完整算法与安全防护 | P0执行引擎（记忆库章节） Untitled 📌 被引用对象 高频问题的标准答案 重复任务的固化模板 经验复用的Answer Pack 历史决策的推演记录 🔑 查询关键词 记忆, 量子, 经验, 复用, 历史, 压缩｜被引用：0次",宝宝,
IDX-I-0114,索引中心,Cognitive Module Index | 思维模块索引,"思维, 模块, Cognitive, 判断, 推演, 仲裁",notion_full_export/databases/078_🧭_UID9622索引中心_|_Index_Hub.jsonl,a1035ff3-5c37-4efa-9099-a3be72e89ea2,诸葛亮,活跃,#ZHUGEXIN⚡️2025-INDEX-COGNITIVE-V1.0,"🎯 索引定位 用于回答：“是用哪种思维方式处理的？” 🔗 关联对象 推演思维模块 👁️ 上帝之眼·64卦审计算法引擎 | P0永恒级监管标准 易经智能推演引擎 V3.0｜母本页（CSDN一键发布版） 📘 人格调度手册 | 64卦系统+易经沙盒完整编制（诸葛亮战略推演） 合规与审计模块 ⚖️ 审计流程手册 | 五步法完整指南 🔐 P0永恒级·三层交叉监督与镜像人格系统 | 龍魂安全防护完整方案 三色审计机制 📌 被引用对象 战略推演使用的「易经算法」 三色审计使用的「判断规则」 安全检查使用的「风险模型」 决策流程使用的「仲裁机制」 🔑 查询关键词 思维, 模块, Cognitive, 判断, 推演, 仲裁｜被引用：0次",诸葛亮,
IDX-I-0115,索引中心,Identity Index | 身份索引,"UID9622, 身份, 人格, Lucky, 诸葛鑫, 主权",notion_full_export/databases/078_🧭_UID9622索引中心_|_Index_Hub.jsonl,db556f68-c55e-4e35-86be-b9b9263993f7,审判长,活跃,#ZHUGEXIN⚡️2025-INDEX-IDENTITY-V1.0,"🎯 索引定位 用于回答：“这是谁产生的？” 🔗 关联对象 数字身份核心 👤 UID9622·个人资料中心 | 统一身份认证 🔐 UID9622密钥管理中心 | 统一身份·激活码·确认码总库 ⚡ UID9622身份验证插件·终端直接跑版本 人格矩阵 🔒 已归档·AI回复前强制执行规则·完整算法与安全防护 | P0执行引擎（人格快捷按钮） 📘 人格调度手册 | 64卦系统+易经沙盒完整编制 🏭 UID9622人格模板工厂 | 智能继承生成系统 📌 被引用对象 所有模板的「负责人格」字段 所有指令的「创建者」字段 所有决策的「审核链」 关键页面的「DNA追溯码」中的身份签名 🔑 查询关键词 UID9622, 身份, 人格, Lucky, 诸葛鑫, 主权｜被引用：0次",审判长,
IDX-Y-0116,易经沙盒,易经算法核心,"易经, 算法, 推演, 卦象, lh_yijing_algo_engine.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_YIJING_ALGO_ENGINE,命令/文件：lh_yijing_algo_engine.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0117,易经沙盒,道德经算法核心,"道德经, 算法, 81章, LXDAO, lh_daodejing_engine.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_DAODEJING_ENGINE,命令/文件：lh_daodejing_engine.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0118,易经沙盒,道德经锚点,"道德经, 锚点, lh_daodejing_anchor.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_DAODEJING_ANCHOR,命令/文件：lh_daodejing_anchor.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0119,易经沙盒,太极推演引擎,"太极, 推演, 攻, 守, lh_taiji_engine.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_TAIJI_ENGINE,命令/文件：lh_taiji_engine.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0120,易经沙盒,沙盒推演后台,"沙盒, 推演, 控制台, 仪表盘, lh_sandbox_console.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_SANDBOX_CONSOLE,命令/文件：lh_sandbox_console.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0121,易经沙盒,七维推演引擎,"七维, 推演, 多维度, lh_seven_dimension_engine_v2.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_SEVEN_DIMENSION_ENGINE_V2,命令/文件：lh_seven_dimension_engine_v2.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0122,易经沙盒,八卦因果天道库,"八卦, 因果, 泰, 否, 既济, 未济, lh_gua_causality.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_GUA_CAUSALITY,命令/文件：lh_gua_causality.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-Y-0123,易经沙盒,LX-DAO 81章生成器,"道德经, 81章, LXDAO, 生成, lh_daodejing_lxdao_gen.py",诸葛亮沙盒训练场_落地映射与审计_v1.0.md,311-page,诸葛亮,已落地,#龍芯⚡️2026-08-18-SANDBOX-LH_DAODEJING_LXDAO_GEN,命令/文件：lh_daodejing_lxdao_gen.py。已落地真实引擎。,"沙盒, 易经, 算法",
IDX-M-0124,矩阵,不动点架构·全系统融合版 v2.0,"不动点, 人格矩阵, 19人格, 7数字人, L0, L1, L2, L3",dragon-soul-open-hub/tutorials/🐉 不动点架构·全系统融合版 v2.0.md,,文心/姜子牙,活跃,#龍芯⚡️2026-08-19-MATRIX-不动点架构·全系,L0神圣层·19人格·7数字人·36共生体·八卦路由·三闸门,"矩阵, 架构",
IDX-M-0125,矩阵,龍芯家族花名册·设备主人主权铁律 v1.0,"花名册, 设备主人, L0, 主权, 铁律, 71人格",notion_full_export/pages/421_📘_龍芯家族花名册·设备主人主权铁律_v1.0｜L0全开闸_+_L1+赋能层_+_多维转变｜UID9622.md,,文心/姜子牙,活跃,#龍芯⚡️2026-08-19-MATRIX-龍芯家族花名册·,设备主人与L1+用户分层·七维度转变·12条铁律,"矩阵, 架构",
IDX-M-0126,矩阵,UID9622·93人格太极生态,"93人格, 太极生态, 元知, 人格矩阵",notion_full_export/pages/471_☯️_UID9622·93人格太极生态_|_元知级完整架构（v2.0扩展中）.md,,文心/姜子牙,活跃,#龍芯⚡️2026-08-19-MATRIX-UID9622·,93人格太极生态·元知级完整架构,"矩阵, 架构",
IDX-M-0127,矩阵,UID9622人格矩阵通讯录·93人格协作体系,"人格矩阵, 通讯录, 93人格, 协作",notion_full_export/pages/306_🎭_UID9622人格矩阵通讯录_|_93人格协作体系.md,,文心/姜子牙,活跃,#龍芯⚡️2026-08-19-MATRIX-UID9622人,93人格协作体系·人格矩阵通讯录,"矩阵, 架构",
IDX-M-0128,矩阵,五维人格矩阵Mac终端配置 v1.0,"五维, 人格矩阵, 军事, 历史, 哲学, 经济, 政治",契约矩阵/龍魂系统_五维人格矩阵_Mac终端配置_v1.0.md,,文心/姜子牙,活跃,#龍芯⚡️2026-08-19-MATRIX-五维人格矩阵Ma,MIL/HIS/PHI/ECO/POL五维叠加引擎·决策路由,"矩阵, 架构",
IDX-M-0129,矩阵,龍魂系统资产总地图,"资产总地图, 数据库盘点, API, 花名册调度",notion_full_export/pages/063_🗺️_龍魂资产总地图｜数据库盘点·花名册调度·自主可控API接入指南_v1.0.md,,文心/姜子牙,活跃,#龍芯⚡️2026-08-19-MATRIX-龍魂系统资产总地,数据库盘点·花名册调度·自主可控API接入,"矩阵, 架构",
